M40[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148]
0.167866,0.1202,0.110852,0.0966099,0.111933,0.136568,0.103003,0.080156,0.0971834,0.0895532,0.0772052,0.0688418,0.0902783,0.0965487,0.0750088,0.0716238,0.106787,0.0931661
0.172871,0.123912,0.113207,0.0984955,0.113898,0.138592,0.104269,0.0819776,0.0977784,0.0895906,0.0789439,0.0692543,0.0918498,0.0987773,0.0756581,0.0743696,0.109234,0.0944671
0.175591,0.122364,0.110785,0.0975481,0.110184,0.135318,0.101882,0.0809034,0.0970661,0.0879586,0.0787398,0.0683816,0.0899965,0.0970381,0.0758438,0.0710652,0.105713,0.0926721
0.181763,0.119847,0.106903,0.0908167,0.107534,0.133006,0.0979352,0.0747851,0.093518,0.0834961,0.0737525,0.0652199,0.0852538,0.0932782,0.0698179,0.0691483,0.101421,0.0880866
0.184487,0.115123,0.100764,0.0856013,0.101825,0.126968,0.0927435,0.0728379,0.088024,0.0777124,0.0671513,0.0578339,0.0835141,0.0875614,0.0648401,0.0665589,0.0972027,0.0812563
0.183612,0.108339,0.0963584,0.0818204,0.0969806,0.117347,0.0906731,0.0680333,0.0761164,0.0730846,0.0619799,0.0543526,0.075198,0.0824532,0.0622776,0.0602233,0.0927207,0.0777236
0.175207,0.100836,0.091368,0.07849,0.0970056,0.121134,0.0842059,0.0651209,0.0795383,0.0713935,0.0623798,0.0546177,0.0785821,0.0825853,0.0617773,0.0594421,0.0853609,0.0771936
0.167688,0.104866,0.095715,0.076946,0.0949532,0.121244,0.0845522,0.0672649,0.0814618,0.0774911,0.0622764,0.0525888,0.0789753,0.0852608,0.0641541,0.0621142,0.098438,0.0859313
0.154488,0.0998336,0.0812004,0.0810053,0.0916072,0.113837,0.0809039,0.0639709,0.0808812,0.0707536,0.0621981,0.057261,0.0737262,0.0837996,0.0656712,0.0555857,0.100969,0.0781831
0.141569,0.0881714,0.0768512,0.0738001,0.0868732,0.106306,0.078595,0.0570626,0.0785588,0.0652932,0.0542006,0.0500908,0.066718,0.0730182,0.0560653,0.0534951,0.0924248,0.0683684
0.143493,0.0980066,0.0947392,0.0801984,0.0943796,0.112929,0.0913143,0.0613315,0.0819243,0.0787222,0.0686639,0.0621076,0.0866028,0.0912915,0.0724282,0.071482,0.0938598,0.0868037
0.138477,0.0848604,0.0819821,0.0690413,0.0805647,0.113167,0.0809512,0.0607784,0.0770197,0.0618834,0.0558602,0.0589389,0.0686626,0.0876242,0.060173,0.0639462,0.0931418,0.077373
0.131381,0.0933295,0.0897858,0.0669261,0.0778685,0.110871,0.0828663,0.0637382,0.0809367,0.0646137,0.0590073,0.0606675,0.0789501,0.0801021,0.061346,0.0589982,0.0980181,0.0799657
0.134293,0.0921944,0.0870358,0.0724098,0.0932642,0.113641,0.0829712,0.0636191,0.0830404,0.0705861,0.0653696,0.0573991,0.0784232,0.0835564,0.0627742,0.0641703,0.103014,0.0815925
0.1388,0.094913,0.0888341,0.0792434,0.0876557,0.116817,0.0832364,0.0669433,0.0826402,0.069285,0.0610905,0.0491133,0.0761158,0.0836496,0.05544,0.0578458,0.0967202,0.0768113
0.140549,0.100118,0.0883991,0.0853151,0.0946405,0.117119,0.0893738,0.0663352,0.0854198,0.0741982,0.0754444,0.0671001,0.0820939,0.0943059,0.0679407,0.0631989,0.0945193,0.0870544
0.149417,0.109275,0.101846,0.0828912,0.101983,0.12861,0.0980875,0.0756257,0.0920862,0.0796269,0.066728,0.0651871,0.0815291,0.0962797,0.0698503,0.0727112,0.107083,0.0933541
0.145834,0.10677,0.0964057,0.0840593,0.102137,0.121222,0.0901196,0.072074,0.0838745,0.0761466,0.0738186,0.0621678,0.0854389,0.0949704,0.069965,0.0683559,0.104467,0.083915
0.146008,0.105503,0.0990713,0.08636,0.102156,0.1269,0.0941691,0.0730367,0.0957687,0.0812112,0.0666746,0.0636003,0.0803602,0.0921151,0.07206,0.0715266,0.101626,0.0938472
0.149225,0.104788,0.101353,0.0846611,0.108701,0.128058,0.092375,0.0684783,0.0871808,0.0789178,0.0746768,0.062869,0.085591,0.0929949,0.0718533,0.0699928,0.100476,0.0871803
0.150515,0.109761,0.106073,0.0899273,0.101178,0.131925,0.0985704,0.07653,0.0929375,0.0861921,0.0757876,0.064994,0.0847936,0.0940651,0.0702255,0.0712681,0.108409,0.0943195
0.152084,0.111571,0.102937,0.0908558,0.104729,0.130516,0.0995125,0.076372,0.0917396,0.0871585,0.0729023,0.0644773,0.0863202,0.0969536,0.0741178,0.0730739,0.104032,0.0881579
0.153532,0.10968,0.101045,0.0899587,0.103079,0.132327,0.0986574,0.0783171,0.089119,0.0836294,0.0724917,0.0614241,0.0848208,0.0966764,0.0695274,0.0692651,0.104532,0.0930411
0.154935,0.113292,0.105505,0.0920388,0.10626,0.131298,0.0978661,0.0763631,0.0963769,0.0872134,0.0766347,0.0658789,0.0892103,0.0976998,0.0726501,0.0735115,0.102689,0.0960684
0.154533,0.114036,0.103552,0.0893444,0.106278,0.12919,0.0966832,0.0760699,0.0928479,0.0828257,0.0753291,0.0646696,0.0831876,0.0921481,0.0712404,0.0732495,0.102015,0.089156
0.162815,0.11636,0.105113,0.0926903,0.109338,0.131081,0.0989091,0.0741107,0.0950762,0.0857586,0.0739642,0.0642556,0.0894398,0.0954423,0.0723759,0.0716758,0.105123,0.0897642
0.167231,0.116731,0.104846,0.0941761,0.10575,0.132392,0.0986433,0.07791,0.0934371,0.0852569,0.0731117,0.0650211,0.0871473,0.0947922,0.0735151,0.071719,0.102312,0.0896468
0.171078,0.112466,0.100359,0.0912987,0.104571,0.129512,0.0933667,0.0725652,0.0920693,0.0822174,0.073276,0.0620166,0.0835835,0.0911225,0.0712795,0.0678053,0.101309,0.0849302
0.177041,0.114898,0.103908,0.0873416,0.10494,0.129124,0.0962065,0.0719208,0.0907288,0.0816744,0.0712195,0.0637689,0.0853479,0.0937427,0.0693927,0.0662202,0.101099,0.0886424
0.181923,0.114346,0.101533,0.0903309,0.101621,0.128696,0.0970348,0.0729124,0.0904554,0.0796967,0.0684451,0.0615839,0.0834005,0.091927,0.0701707,0.0657573,0.101479,0.0833677
0.178321,0.109651,0.0989398,0.0840037,0.0983116,0.126385,0.0906143,0.0694669,0.0832112,0.0740859,0.0685974,0.055923,0.0776832,0.0874224,0.0654169,0.0628002,0.0977504,0.0854673
0.170813,0.106693,0.0893412,0.0833489,0.0960782,0.12047,0.0894473,0.0662485,0.0839995,0.0756274,0.0630486,0.0543097,0.0776987,0.0833416,0.0631823,0.0629638,0.0916017,0.0798383
0.152744,0.0989187,0.0884264,0.0708895,0.0839437,0.115317,0.0825403,0.0573534,0.0775635,0.0648788,0.0615101,0.0462338,0.0710518,0.0809573,0.0530096,0.0554432,0.0887982,0.0753128
0.149306,0.0993773,0.0850078,0.0799826,0.0965459,0.119467,0.0918286,0.0649972,0.0843036,0.0770293,0.0691965,0.0581975,0.0809745,0.0917305,0.0657112,0.0649664,0.0940597,0.0798357
0.141255,0.090816,0.089983,0.0724663,0.0876032,0.119486,0.0809162,0.0577402,0.0826561,0.0694819,0.0612613,0.0535435,0.0771344,0.0824146,0.0599656,0.0539604,0.0904851,0.0757987
0.142525,0.096508,0.089064,0.0783916,0.0955051,0.120811,0.0859706,0.0646761,0.0801957,0.0771415,0.0619883,0.0522638,0.074087,0.084384,0.0666308,0.0573667,0.0926349,0.0803574
0.142791,0.10112,0.0942938,0.081438,0.0980023,0.123858,0.0887617,0.0687023,0.0884472,0.0747178,0.0675212,0.0608372,0.085551,0.085659,0.0678062,0.0647897,0.100112,0.0832113
0.13995,0.105335,0.0965452,0.0813015,0.0967491,0.126816,0.0933289,0.0717241,0.0885866,0.0764855,0.0657823,0.0578981,0.080598,0.0935684,0.0667519,0.0697085,0.0990468,0.0864205
0.140929,0.103907,0.0966145,0.0822474,0.0961064,0.125256,0.0866101,0.0701254,0.0838358,0.0803704,0.0673157,0.0568868,0.0806158,0.0863774,0.0639061,0.0632451,0.102439,0.0843002
0.145787,0.106757,0.103943,0.0846166,0.100529,0.126689,0.0944237,0.0728174,0.0910424,0.0801977,0.0686457,0.0613881,0.0813874,0.0905304,0.0707408,0.0693798,0.0998238,0.0895631
0.15088,0.105751,0.099414,0.0883955,0.102665,0.124765,0.0903852,0.0709149,0.08846,0.0816044,0.0690722,0.0587688,0.0844391,0.0888691,0.0701251,0.0635732,0.103122,0.087906
0.154706,0.111108,0.0991693,0.0878348,0.0980101,0.124006,0.0912791,0.0751742,0.087145,0.0797094,0.0673357,0.0652852,0.086196,0.0913515,0.0699204,0.0700882,0.0960265,0.0870248
0.158221,0.104441,0.0991672,0.0837087,0.0979212,0.124445,0.0905854,0.0673416,0.0837156,0.0809004,0.0699948,0.0596752,0.082824,0.09093,0.0655744,0.0656096,0.0990835,0.0839
0.164994,0.108007,0.0904882,0.0853411,0.0983528,0.12117,0.0900728,0.0705302,0.0842642,0.0762714,0.0668023,0.0551035,0.0794387,0.0916702,0.0606956,0.064946,0.0985524,0.0865298
0.163157,0.110844,0.0906793,0.0826768,0.0971031,0.118845,0.0901384,0.0670199,0.0823461,0.0695394,0.0626491,0.0547453,0.0759302,0.0843795,0.0578477,0.0635699,0.0981978,0.0856009
0.157389,0.0912585,0.0838179,0.0740838,0.0916409,0.109541,0.0809738,0.0601237,0.0747494,0.0658025,0.057348,0.0473497,0.066657,0.0738755,0.0537072,0.0545966,0.0855756,0.0733747
0.162349,0.0996598,0.0986232,0.0783698,0.0980798,0.120508,0.0919159,0.074191,0.0877959,0.0787073,0.0678517,0.0554492,0.0852579,0.0840756,0.0613171,0.0723899,0.100576,0.0878772
0.145794,0.0928606,0.0865947,0.0610915,0.0854682,0.103924,0.0761647,0.0566659,0.0821798,0.0684379,0.0578005,0.0497897,0.07183,0.0809304,0.0499741,0.0618153,0.0986438,0.0788296
0.127221,0.0903398,0.0791303,0.065008,0.0867477,0.108302,0.0826252,0.0558662,0.0696109,0.0736422,0.056965,0.0480758,0.0767638,0.0837181,0.0582906,0.0531259,0.0888272,0.0724767
0.122572,0.0713028,0.0654407,0.0606316,0.0732548,0.103351,0.0647909,0.0466254,0.0615288,0.0577197,0.047113,0.0405908,0.0701829,0.067172,0.0523083,0.0514111,0.0861809,0.0700041
0.127072,0.0850249,0.0813661,0.0656661,0.0850558,0.112818,0.0788177,0.0601073,0.0841643,0.0729821,0.0654512,0.0600116,0.076762,0.0827505,0.0559085,0.0615895,0.0970416,0.0771621
0.131498,0.0824843,0.0811529,0.0674535,0.0894079,0.108596,0.0779153,0.061341,0.0753514,0.063726,0.0571965,0.0563325,0.0709332,0.0807309,0.0574265,0.0600941,0.0963123,0.0773543
0.13535,0.0944889,0.0845935,0.0765369,0.0971884,0.118284,0.0864732,0.0663234,0.0824036,0.0718229,0.0687617,0.0614902,0.0777366,0.0870215,0.0731062,0.0637745,0.100428,0.0884178
0.129073,0.089606,0.085573,0.0718262,0.0878057,0.120097,0.080672,0.0578922,0.0754578,0.0710399,0.061551,0.0481789,0.0804735,0.0866837,0.0626268,0.0670176,0.0965845,0.0817509
0.144812,0.0983185,0.0941329,0.0806688,0.0934094,0.120215,0.0875749,0.0661095,0.087978,0.0737549,0.0703215,0.0574932,0.0772534,0.0894769,0.067536,0.0721463,0.102205,0.0854465
0.133,0.0934246,0.0864124,0.0785149,0.093477,0.115806,0.09139,0.0642288,0.0859551,0.0790187,0.0623293,0.0580405,0.0756482,0.0927665,0.0641008,0.0627353,0.100987,0.0815549
0.137133,0.102418,0.0913035,0.0785101,0.100017,0.118073,0.085742,0.0658024,0.0788748,0.0744791,0.0652624,0.0583407,0.081251,0.0920965,0.0630268,0.0676069,0.0944897,0.0872418
0.141871,0.101707,0.095357,0.0777897,0.101137,0.121422,0.0890439,0.0667404,0.0871742,0.0780504,0.0710962,0.0586889,0.0811671,0.0873795,0.0665561,0.0641828,0.0985294,0.0845731
0.142846,0.104789,0.095117,0.0814798,0.0972365,0.124651,0.0882614,0.0734408,0.0883436,0.0761348,0.0672099,0.0573,0.0828056,0.0903658,0.065807,0.0636318,0.0955537,0.081365
0.145559,0.106468,0.0977142,0.0858662,0.0956063,0.123372,0.0929377,0.0700576,0.0854845,0.0804835,0.0656242,0.0576561,0.0820217,0.0865255,0.064768,0.0671432,0.0991319,0.0873882
0.147169,0.107256,0.0990256,0.0809441,0.102461,0.121782,0.0903245,0.0673754,0.0855112,0.0756144,0.0655013,0.0583789,0.0802671,0.0880733,0.0653926,0.0598602,0.0972402,0.0825664
0.161123,0.107199,0.0991582,0.0887172,0.10079,0.124565,0.0965576,0.0708979,0.0877074,0.0800704,0.0685441,0.062658,0.0787191,0.0898067,0.0694281,0.0658651,0.0967645,0.0852404
0.160099,0.107342,0.0957197,0.0848623,0.0926199,0.122455,0.0891617,0.0690614,0.0858622,0.0752352,0.0650991,0.0591509,0.0785664,0.0860053,0.0613596,0.0640178,0.0949367,0.0804207
0.170681,0.105247,0.0942904,0.083985,0.0924015,0.120125,0.0917983,0.0691974,0.0872328,0.0762557,0.0636171,0.0546426,0.0774929,0.0863006,0.0619082,0.064499,0.0971897,0.082348
0.166421,0.100887,0.0927001,0.0803735,0.0952269,0.118363,0.0917582,0.0633884,0.0830941,0.073143,0.0654188,0.0538186,0.0776694,0.08772,0.064926,0.0614588,0.0934665,0.077481
0.15889,0.0985101,0.0867675,0.0752152,0.088195,0.11944,0.0813202,0.062493,0.0797968,0.0685346,0.0607152,0.0486628,0.0721354,0.0870766,0.061275,0.0563967,0.0924104,0.072496
0.134856,0.080414,0.0693388,0.0597549,0.0696756,0.0997553,0.0690989,0.049997,0.0710759,0.0544135,0.0471942,0.0390878,0.06193,0.0706938,0.0457957,0.050907,0.0835036,0.0733342
0.128322,0.080798,0.0650531,0.0545675,0.0690897,0.10317,0.0632058,0.0488273,0.0651034,0.05555,0.0537194,0.0403951,0.0653044,0.0665006,0.0518444,0.0404838,0.0850151,0.0686529
0.115214,0.0786438,0.075672,0.0619173,0.072988,0.104271,0.0705966,0.0577341,0.0745135,0.0585252,0.0612491,0.0495254,0.0681945,0.0843292,0.0545381,0.0558944,0.0864597,0.0791848
0.125605,0.0933343,0.0890226,0.0730607,0.082868,0.108641,0.0833342,0.0627821,0.0826699,0.0736421,0.0612947,0.0499266,0.0798363,0.0827744,0.064507,0.0641683,0.0926615,0.0819541
0.121554,0.083467,0.0852654,0.0710918,0.0895987,0.111019,0.0834446,0.0527425,0.0735234,0.0667078,0.0661688,0.0544092,0.0793573,0.0866311,0.0589117,0.061405,0.100226,0.0854604
0.117354,0.0714134,0.0707383,0.0636995,0.0688478,0.105961,0.0698073,0.0441716,0.066722,0.0554033,0.057769,0.0384649,0.0670977,0.0673723,0.0547091,0.0561249,0.0860503,0.0713272
0.118441,0.087699,0.0812243,0.0746721,0.0797036,0.111985,0.0786463,0.057075,0.0725179,0.0788705,0.0545748,0.0515018,0.0834808,0.0761797,0.0605636,0.0527385,0.0984453,0.0785491
0.121695,0.0885916,0.0799187,0.0698056,0.0858207,0.117404,0.0793104,0.0626705,0.0731454,0.0623915,0.0579143,0.0523369,0.0745944,0.0828777,0.0578888,0.0575787,0.0923987,0.0770466
0.127459,0.0911046,0.0802048,0.0752403,0.0918113,0.111252,0.0853173,0.056927,0.0705258,0.0729255,0.0565477,0.0602182,0.06714,0.0838105,0.0589517,0.0614646,0.0933263,0.0868891
0.129437,0.0920642,0.09188,0.0726116,0.0873898,0.112638,0.0888112,0.0684511,0.0756112,0.0730732,0.0628485,0.0505606,0.0764406,0.0823117,0.0609668,0.0636402,0.0991007,0.0816772
0.136576,0.0924634,0.086064,0.075062,0.0909832,0.112276,0.0835276,0.0607479,0.0846145,0.0743317,0.0610931,0.0611425,0.0715108,0.0892873,0.0669758,0.0628587,0.0948216,0.0856667
0.125634,0.0953562,0.0885549,0.0686163,0.0877146,0.118056,0.0816137,0.0584859,0.0796385,0.0718382,0.0652065,0.0537381,0.076828,0.0795157,0.0650544,0.0585246,0.093976,0.0771769
0.143682,0.103171,0.102738,0.0844215,0.0996167,0.123254,0.0954933,0.0754206,0.0883526,0.0857814,0.0750011,0.0621704,0.0827872,0.0955192,0.074226,0.0763578,0.103211,0.0905153
0.142271,0.101907,0.0986612,0.0834052,0.0998556,0.123711,0.0934287,0.0700332,0.0851888,0.0777737,0.0677349,0.0598108,0.085188,0.0943178,0.0696055,0.063188,0.0989181,0.0947882
0.140793,0.102917,0.0968514,0.0839788,0.0967363,0.122386,0.0926772,0.0706637,0.0906068,0.0744442,0.0705441,0.0597392,0.0821242,0.0888153,0.0619021,0.0699068,0.102151,0.0838015
0.140807,0.104202,0.0960988,0.0878809,0.100538,0.125872,0.0933914,0.0739119,0.0919394,0.0785103,0.0693381,0.0561172,0.0860104,0.0907501,0.0690001,0.0630746,0.0993191,0.0864833
0.145345,0.108845,0.0981981,0.0874503,0.101087,0.125104,0.0943296,0.0724952,0.0891962,0.0804545,0.0731365,0.0616974,0.08283,0.0951681,0.069623,0.068537,0.103383,0.0907143
0.143119,0.106949,0.102632,0.0850918,0.100888,0.128579,0.0923522,0.0744032,0.0868208,0.080699,0.0689917,0.0582911,0.082674,0.0902235,0.0680227,0.0667367,0.0998961,0.0846678
0.149689,0.10967,0.0991312,0.0858477,0.101245,0.126579,0.0952471,0.0736423,0.0882863,0.0791852,0.0720333,0.0601772,0.0818136,0.0897687,0.0679483,0.0690033,0.0997265,0.0884573
0.148458,0.103699,0.0978467,0.0861696,0.100978,0.12601,0.0904091,0.070891,0.0871178,0.0767085,0.0702134,0.0567077,0.0830125,0.0875237,0.0641496,0.0628351,0.097125,0.0840772
0.156688,0.106893,0.100961,0.0849677,0.100956,0.127873,0.0920135,0.0708083,0.0882949,0.0794547,0.0695435,0.0586208,0.0794115,0.089708,0.0652606,0.0631962,0.0982017,0.0852548
0.155254,0.100611,0.0929688,0.077241,0.09959,0.118986,0.0880408,0.0670964,0.0872678,0.0742879,0.0615275,0.0533582,0.0743688,0.0848969,0.0615302,0.06157,0.0909139,0.0781442
0.168758,0.101722,0.0987812,0.0789877,0.0949185,0.121849,0.0896196,0.0727783,0.0827893,0.0739259,0.0633406,0.0574985,0.0796521,0.0894218,0.0659608,0.0604679,0.0948127,0.0793093
0.166557,0.103146,0.0920619,0.0758505,0.0960476,0.118995,0.0814546,0.0665531,0.08238,0.0726104,0.0642232,0.0525134,0.074999,0.086086,0.061137,0.0596949,0.0935718,0.0762233
0.152463,0.0876808,0.0813046,0.064576,0.0840107,0.106659,0.0792918,0.0575169,0.0774379,0.0672358,0.0502004,0.0465119,0.0714319,0.0773834,0.0588286,0.0553947,0.0847538,0.0742972
0.137209,0.0883511,0.0798812,0.0670041,0.0886135,0.10612,0.074913,0.0526669,0.0638905,0.0641289,0.0484317,0.0520285,0.0686814,0.080397,0.0543262,0.0508989,0.0868832,0.0764733
0.125774,0.08929,0.0715907,0.0672608,0.0803262,0.11228,0.0758812,0.0600025,0.0751028,0.0697916,0.0588679,0.056766,0.0750954,0.0800573,0.0567471,0.0560656,0.0877545,0.0825257
0.108264,0.0637075,0.0681926,0.057337,0.0733933,0.0985435,0.068441,0.0530104,0.070236,0.0525522,0.0502924,0.0453654,0.0672354,0.0697589,0.0523245,0.0509287,0.0810986,0.0682478
0.109877,0.0839939,0.0779295,0.0666708,0.0845983,0.114166,0.0813883,0.0572798,0.0738245,0.0738273,0.0614828,0.0462111,0.0714944,0.0787402,0.0653721,0.0629991,0.0933417,0.0783323
0.108692,0.0854048,0.0793793,0.0649872,0.0806248,0.107435,0.0822341,0.0538856,0.081549,0.0639947,0.0625111,0.0565844,0.071426,0.0827834,0.0611935,0.0629564,0.0952988,0.0812989
0.105477,0.079097,0.0792761,0.0604393,0.0782607,0.0989893,0.0762965,0.048,0.0698509,0.0606499,0.050314,0.0511791,0.0646427,0.0754523,0.0532188,0.0628839,0.0908645,0.0732995
0.107213,0.0840467,0.0749584,0.0679359,0.0889388,0.113149,0.0828593,0.0574332,0.0696856,0.0712498,0.0626913,0.0519697,0.082741,0.0863489,0.0698867,0.0687415,0.0930478,0.0845145
0.107852,0.0808834,0.0765226,0.0684602,0.0784428,0.107545,0.075031,0.0598151,0.0720444,0.0619505,0.0582152,0.0471573,0.0730967,0.0807552,0.0550488,0.0498928,0.0910371,0.0787702
0.109537,0.0763478,0.0837067,0.0672509,0.0811745,0.106992,0.0875187,0.0665346,0.0724394,0.0661074,0.0619929,0.0540781,0.0774331,0.0865771,0.0598903,0.0580041,0.0959134,0.081569
0.110988,0.0902101,0.0782652,0.073454,0.0896769,0.112239,0.0837658,0.0593265,0.0731847,0.0754651,0.0602624,0.0530505,0.0817296,0.0845981,0.0584359,0.0594406,0.0881353,0.0745876
0.110765,0.0840086,0.0820078,0.0582927,0.0845737,0.105605,0.0759063,0.0574022,0.0740667,0.0636158,0.0561302,0.0402673,0.0685334,0.0805713,0.0554078,0.057384,0.0866988,0.0704494
0.118602,0.0846587,0.085121,0.0750782,0.088563,0.113382,0.0889939,0.0591362,0.0768395,0.06838,0.0658306,0.0457777,0.0768095,0.0803487,0.0611408,0.0604288,0.0925467,0.0816895
0.122073,0.0894984,0.0809236,0.0716297,0.089478,0.114854,0.0805657,0.0574571,0.0765343,0.0659906,0.0652626,0.0502485,0.0782334,0.0787693,0.0579834,0.0578173,0.0939051,0.0780906
0.133648,0.0978993,0.0917408,0.0805662,0.0907063,0.120905,0.0815022,0.0655301,0.0817685,0.0713121,0.0601233,0.0543195,0.0776156,0.0917379,0.0613081,0.0633917,0.0908135,0.0811202
0.139283,0.101488,0.0945531,0.0770868,0.0951259,0.121098,0.0880448,0.0724458,0.0824363,0.0767019,0.0642641,0.0559949,0.0780291,0.0915853,0.0667656,0.0662738,0.102034,0.0808456
0.134819,0.101947,0.0931274,0.0785876,0.0846374,0.121551,0.0886638,0.0647072,0.0790529,0.0732236,0.0636021,0.0533994,0.0766249,0.0840571,0.0595552,0.0637181,0.0935848,0.0819276
0.139389,0.102817,0.0913689,0.0760091,0.0947541,0.124892,0.0911599,0.0669335,0.0864696,0.0779399,0.0631721,0.0608535,0.0802829,0.0845924,0.0679932,0.0648921,0.102259,0.0907019
0.144847,0.105211,0.0991878,0.0827962,0.103577,0.128445,0.093218,0.0726044,0.0944033,0.0797142,0.0728486,0.063791,0.0849494,0.096194,0.0702375,0.0718908,0.102992,0.090726
0.143533,0.106002,0.101081,0.0888195,0.0981665,0.124352,0.0941296,0.0738096,0.0899504,0.0875303,0.0662333,0.0626156,0.0833211,0.0924345,0.072812,0.0646844,0.105027,0.089577
0.137298,0.10585,0.0953332,0.0834453,0.099127,0.126141,0.095775,0.0701344,0.088748,0.0770612,0.0698744,0.059116,0.081816,0.0860191,0.0697523,0.0642362,0.0988402,0.08479
0.136939,0.110314,0.0989105,0.0832395,0.0993203,0.127063,0.0926574,0.0706652,0.0875508,0.0771235,0.0678093,0.0601768,0.0836434,0.0930877,0.0661514,0.0642056,0.0983694,0.0846465
0.147935,0.104264,0.0942303,0.0881954,0.0992623,0.126449,0.0962684,0.0712304,0.088129,0.0812877,0.0687241,0.05864,0.0830483,0.0895598,0.0667312,0.0665725,0.100279,0.0875271
0.145128,0.109245,0.100513,0.0863436,0.103858,0.127822,0.0938759,0.0756728,0.0889194,0.0817743,0.0724494,0.0596657,0.0829531,0.0947611,0.0664139,0.069238,0.0991036,0.0872075
0.146373,0.112551,0.0998669,0.0864389,0.0998492,0.12362,0.0908975,0.0688043,0.0886534,0.0789717,0.0688207,0.0603334,0.0821005,0.089673,0.0657223,0.0671569,0.0975257,0.0855966
0.154016,0.108268,0.0970953,0.086644,0.102314,0.12409,0.0950607,0.0722495,0.0884762,0.0795144,0.0706568,0.0561066,0.0822485,0.0887072,0.0672287,0.0654613,0.0992719,0.0863451
0.156867,0.105966,0.0994257,0.0834556,0.0986364,0.123963,0.0946049,0.0726682,0.0882105,0.0772055,0.0684666,0.0580164,0.0811718,0.0900671,0.0651436,0.0609037,0.0986178,0.084289
0.154432,0.104184,0.0933799,0.0767821,0.0944935,0.12442,0.0901336,0.0706405,0.0819763,0.0782961,0.0685885,0.0578381,0.0793254,0.0875707,0.0624877,0.061981,0.0975687,0.0809267
0.14829,0.102338,0.0969128,0.0843014,0.0999773,0.125456,0.095307,0.069242,0.086313,0.080835,0.0695645,0.0628174,0.0830961,0.0885033,0.0666232,0.0630932,0.100049,0.0857696
0.142656,0.0994248,0.096008,0.0767244,0.0943625,0.122693,0.0920372,0.069466,0.0885283,0.0771034,0.0668239,0.0551513,0.0764476,0.0878062,0.0645912,0.0635646,0.0982386,0.0843407
0.127368,0.0944329,0.0851616,0.0769958,0.0941683,0.117256,0.0858417,0.0636232,0.0759539,0.0710563,0.0601351,0.058561,0.0812969,0.0858644,0.0609933,0.0601104,0.0936288,0.0780053
0.130804,0.0922459,0.0895529,0.0680365,0.0914934,0.110972,0.0803124,0.0590905,0.0779169,0.0617321,0.0574784,0.0441906,0.0687917,0.0846994,0.047278,0.0576763,0.0877655,0.0735901
0.135218,0.0917503,0.0827905,0.0730288,0.0877312,0.111303,0.0781485,0.0593053,0.0767863,0.0633199,0.0638024,0.0544242,0.0734333,0.0823615,0.0558357,0.0581728,0.0964487,0.0809799
0.133608,0.0823065,0.0785497,0.0631344,0.074287,0.104813,0.0756105,0.050197,0.0715517,0.0661549,0.061087,0.0416829,0.0760419,0.0749749,0.0557446,0.0572991,0.0877046,0.0745637
