M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],M45 ['0.4554035906'],"M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']","M43 ['0.5274385421,aver M40-M47=0.365207794']",M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M40 ['0.3193212148'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M46 ['0.1486785687'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M44 ['0.301252185'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M41 ['0.5752768485'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M47 ['0.377128386'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181'],M42 ['0.2171630181']
0.0694251,0.071937,0.086414,0.0728594,0.0784793,0.0838556,0.0756418,0.0728265,0.0742062,0.0716704,0.0660323,0.108361,0.0813157,0.0935223,0.0628017,0.0728847,0.0824522,0.11403,0.0933771,0.0742012,0.0861355,0.0821936,0.0669117,0.0919684,0.0911133,0.100901,0.0950006,0.086224,0.083184,0.0727302,0.0730365,0.0684377,0.0879389,0.0789479,0.0950581,0.0787371,0.0599034,0.0620073,0.0195646,0.0696063,0.0464371,0.0559023,0.0572583,0.0537367,0.0656101,0.085759,0.0515477,0.0646249,0.0652316,0.044514,0.0471561,0.0454935,0.0881846,0.0401163,0.0593686,0.0644184,0.0635008,0.0452863,0.0687771,0.10416,0.0676455,0.0735076,0.0709439,0.0916732,0.078366,0.0570729,0.0623343,0.0556171,0.0659263,0.051162,0.0645672,0.0463215,0.0473979,0.0673797,0.0372813,0.0463981,0.0526178,0.0589393,0.0516062,0.0848906,0.0910207,0.0377554,0.0499788,0.0793098,0.0549982,0.0479903,0.0595888,0.0488794,0.0645219,0.0687654,0.0798335,0.0886885,0.0754238,0.10773,0.0876207,0.096672,0.110005,0.0862145,0.0743683,0.0729526,0.0794327,0.0847062,0.107167,0.0873964,0.072434,0.0845469,0.0744642,0.0897437,0.0841029,0.0799773,0.153426,0.0986964,0.112649,0.0846831,0.0856679,0.144971,0.0743577,0.106395,0.109108,0.103415,0.113428,0.102377,0.07663,0.0871342,0.0929017,0.091227,0.0875552,0.0867026,0.0793861,0.0832072,0.0712375,0.0725191,0.0726598,0.0826634,0.0901209,0.11097,0.0790256,0.126057,0.0841094,0.0809894,0.0792958,0.0916267,0.117787,0.0747672
0.0561189,0.0793139,0.0666169,0.0675726,0.0735914,0.0567574,0.0635738,0.0564162,0.0695304,0.0708172,0.0648787,0.0953984,0.078384,0.0893985,0.0482432,0.0674811,0.0719373,0.114896,0.0985474,0.0890387,0.0943045,0.0632963,0.0627376,0.0870647,0.0974302,0.090203,0.0929535,0.0961572,0.0912647,0.0728415,0.0790246,0.0867753,0.104422,0.078429,0.0812764,0.0808085,0.0530531,0.0564677,0.0362647,0.0638646,0.0619172,0.0492657,0.0577222,0.0523291,0.062195,0.0988402,0.0593938,0.053067,0.0727576,0.0381379,0.0436018,0.0480142,0.106094,0.0480125,0.0528608,0.0625185,0.0603174,0.0589902,0.0501453,0.109802,0.0764643,0.0887323,0.061903,0.112643,0.0639873,0.0667102,0.0719029,0.0678326,0.0515497,0.0571819,0.0662921,0.0611713,0.0475781,0.0695593,0.0541042,0.0623645,0.0569567,0.0635109,0.0580895,0.0942044,0.0815977,0.0477211,0.059579,0.0878618,0.0796924,0.0651027,0.0657397,0.0555256,0.0696614,0.0745769,0.0869452,0.0957288,0.0761713,0.124653,0.0914913,0.0967008,0.118783,0.0836194,0.0859643,0.0811697,0.0830916,0.0968165,0.114382,0.0830842,0.0856417,0.092309,0.070042,0.102714,0.0850581,0.0694047,0.14466,0.0983307,0.125749,0.0875715,0.0852248,0.141844,0.0720948,0.123534,0.0989131,0.107281,0.102031,0.0979969,0.0706474,0.0992663,0.102834,0.0975284,0.098734,0.0865958,0.0965288,0.0933797,0.0822109,0.0863701,0.0723127,0.0762456,0.0887524,0.100668,0.0796887,0.112802,0.0817784,0.0857023,0.0984063,0.0965568,0.107691,0.0799521
0.0712345,0.0884047,0.0777518,0.0674191,0.0758099,0.0755106,0.0816212,0.0757474,0.0863294,0.0884534,0.0699125,0.11593,0.0782816,0.10758,0.0564704,0.0760563,0.0791424,0.127048,0.0895514,0.060485,0.0923026,0.0712628,0.0704519,0.0946653,0.0919368,0.0945154,0.0935009,0.0972501,0.0831388,0.0720673,0.0750661,0.0695139,0.0892577,0.0876519,0.0812935,0.087701,0.0717697,0.0664797,0.0370974,0.0813908,0.0580001,0.0681897,0.073483,0.0615008,0.0760311,0.100654,0.0803963,0.0791353,0.088706,0.0550659,0.0561987,0.0607403,0.109166,0.0569958,0.0674436,0.0766536,0.0614519,0.0695879,0.0666613,0.109643,0.0828361,0.0939654,0.0745567,0.116724,0.0743662,0.0712901,0.077479,0.0625086,0.0786478,0.0608343,0.0750663,0.071506,0.039447,0.0637365,0.0345536,0.0470041,0.0416499,0.0556867,0.0423624,0.0723441,0.0842568,0.0478412,0.0544861,0.0754089,0.0570921,0.0497557,0.0580693,0.0468555,0.0657616,0.0720567,0.064837,0.0865987,0.0643084,0.117208,0.0849385,0.0964192,0.109535,0.0727368,0.070922,0.0671532,0.0764739,0.0716743,0.102367,0.0771891,0.0794679,0.0804772,0.0632783,0.0825241,0.0990746,0.0809295,0.136971,0.105238,0.115427,0.0957302,0.0861427,0.14469,0.0718021,0.12812,0.109315,0.10758,0.114081,0.10858,0.0796008,0.0959236,0.112216,0.110522,0.0763219,0.0819591,0.0806302,0.0883286,0.075557,0.0663261,0.0729232,0.0757276,0.0789378,0.10158,0.0765644,0.0899381,0.0718489,0.0764962,0.0734636,0.0851603,0.106575,0.0770977
0.0769825,0.0991413,0.101832,0.0757958,0.0871746,0.0799703,0.0897614,0.0826353,0.0933816,0.0805271,0.0821521,0.127769,0.0902675,0.111655,0.0709797,0.0812882,0.0860588,0.124668,0.098546,0.0837978,0.0837706,0.0736469,0.0742216,0.0911828,0.0903209,0.0917446,0.0873668,0.0811447,0.0845312,0.0805356,0.0771166,0.0755134,0.104924,0.0832979,0.0820928,0.0701146,0.0694832,0.0753896,0.0437368,0.086131,0.0609987,0.0559668,0.0690608,0.0702882,0.0844875,0.0951865,0.0747758,0.0778515,0.0860644,0.0510867,0.0570068,0.0616602,0.118846,0.0456691,0.0555828,0.0747577,0.0528118,0.0620513,0.0591644,0.100141,0.0628844,0.0900865,0.0813718,0.0974225,0.0686381,0.0754007,0.0759915,0.0500019,0.0563581,0.0604298,0.0649615,0.0544653,0.0395644,0.0700167,0.036265,0.0398574,0.0402192,0.0521746,0.0406971,0.0814287,0.0837836,0.0463932,0.0550512,0.0777156,0.0421163,0.0518046,0.0569459,0.0437301,0.0569285,0.0585501,0.0815547,0.0849439,0.0655787,0.115111,0.0853066,0.103443,0.112581,0.0837119,0.0801898,0.0778417,0.0717177,0.0856752,0.0994368,0.0895507,0.0684817,0.0941985,0.0813262,0.0920264,0.082289,0.0681688,0.144761,0.0885024,0.108987,0.0793973,0.0839174,0.135315,0.0573538,0.111465,0.0949827,0.0961495,0.10815,0.085172,0.0725148,0.0775609,0.09969,0.0858692,0.0786873,0.0910345,0.0754026,0.0799476,0.0612326,0.0719474,0.0668334,0.0679666,0.0684287,0.091373,0.0755348,0.0968775,0.0703162,0.0788664,0.066073,0.0745005,0.105432,0.0609653
0.0704842,0.0916303,0.0834213,0.0687806,0.0835666,0.0700813,0.0688004,0.0833034,0.0894768,0.0758912,0.0654518,0.10707,0.0738184,0.102412,0.0695691,0.0768648,0.0765249,0.122605,0.0759531,0.065887,0.0750605,0.0649538,0.0650113,0.0757478,0.0692713,0.0707266,0.0797991,0.0917493,0.0657198,0.0695016,0.0646019,0.067305,0.0858877,0.0784863,0.0898591,0.0764076,0.0725307,0.057103,0.0582665,0.0752203,0.0471613,0.0525773,0.0710331,0.0719978,0.0777059,0.106102,0.0677969,0.0735335,0.083699,0.0537516,0.0458355,0.0530413,0.0939898,0.0484294,0.0749358,0.0873297,0.0778102,0.0652078,0.0805547,0.114383,0.0962719,0.106159,0.0809545,0.116077,0.0942273,0.0881956,0.099741,0.0733333,0.0792235,0.0663086,0.0740987,0.0844438,0.0515251,0.0730174,0.0509425,0.0426764,0.0516612,0.0580201,0.0501495,0.077988,0.0948672,0.0409096,0.0414159,0.082024,0.0518147,0.0518588,0.0748536,0.0492607,0.0746893,0.0709673,0.080984,0.086553,0.081511,0.117211,0.0898208,0.0916375,0.108709,0.0762849,0.0750112,0.0691225,0.0706462,0.0773941,0.0932417,0.0859759,0.0834868,0.0910931,0.0694171,0.0929443,0.0741576,0.0578915,0.139752,0.0838477,0.0969508,0.0776963,0.0654912,0.141725,0.0668256,0.115907,0.103843,0.0877965,0.098257,0.0948164,0.0722744,0.0715308,0.0767545,0.0955823,0.0746512,0.0983956,0.0947059,0.0745581,0.082528,0.0713613,0.0778871,0.0868304,0.0761655,0.0958275,0.0835552,0.11874,0.0734789,0.0753699,0.0682996,0.0961343,0.11262,0.0732978
0.0691876,0.0850105,0.0848852,0.0648151,0.074371,0.0665289,0.087147,0.0799285,0.104964,0.0877421,0.0715641,0.105591,0.0891741,0.105141,0.0656492,0.0829111,0.0826027,0.128822,0.0850445,0.0550377,0.0855896,0.0689677,0.067883,0.0770853,0.0909747,0.0876736,0.0994715,0.0859928,0.0808595,0.0677311,0.0645722,0.0684981,0.0841125,0.0830127,0.0863795,0.0797786,0.0694569,0.0564105,0.0352688,0.0702261,0.049793,0.0492206,0.0734245,0.0566995,0.0573374,0.0898442,0.0729514,0.0647211,0.0814844,0.0443328,0.0379394,0.0426417,0.096896,0.0457129,0.0627748,0.0818362,0.0620307,0.0703862,0.0662282,0.122162,0.0858133,0.0987632,0.0755975,0.109893,0.0696455,0.0763101,0.0805911,0.0727855,0.0608736,0.0689968,0.0747473,0.0689275,0.041295,0.0656572,0.0389883,0.0427197,0.0483206,0.0495536,0.0459093,0.0808307,0.0921151,0.0381409,0.0555238,0.0769198,0.064131,0.0531687,0.0625923,0.0422154,0.0690406,0.068228,0.068655,0.0744914,0.0602381,0.111514,0.0828656,0.0884079,0.097757,0.0681081,0.0609836,0.0660499,0.055252,0.0594812,0.081081,0.0700446,0.06489,0.0788751,0.061005,0.0811217,0.0783611,0.0654761,0.139035,0.0920019,0.109781,0.0881777,0.0696768,0.13564,0.0629273,0.111086,0.0908945,0.0987661,0.0974209,0.0996031,0.0662718,0.0766127,0.0891517,0.0924839,0.0706705,0.101664,0.0731878,0.0819138,0.0651365,0.0849075,0.0704514,0.0744581,0.0827915,0.107337,0.078602,0.0955618,0.0686259,0.0857684,0.0690018,0.0838867,0.124222,0.075608
0.0770571,0.0765104,0.0943295,0.063857,0.087438,0.0754733,0.0774394,0.0650864,0.092744,0.0838551,0.0826807,0.113239,0.0836655,0.105016,0.0600179,0.0769726,0.0759367,0.130963,0.0964224,0.0701781,0.0843509,0.0776289,0.0885825,0.085295,0.0887735,0.0984269,0.0835938,0.0863655,0.0669646,0.0944157,0.0757802,0.0680694,0.102823,0.0948042,0.0817823,0.0857302,0.0613175,0.0557192,0.0445484,0.0646282,0.0495747,0.0618985,0.0658475,0.0569532,0.0755559,0.0970154,0.0639398,0.0535899,0.0854382,0.0541816,0.0544902,0.0538,0.111449,0.0431211,0.061197,0.0731631,0.0627981,0.0718197,0.0719263,0.120964,0.0834662,0.0936448,0.0750225,0.109295,0.0774991,0.0825074,0.073843,0.0816513,0.0769343,0.0646238,0.0815345,0.0871373,0.0435764,0.0833724,0.0582116,0.040418,0.0730318,0.0728314,0.0643871,0.0976608,0.0969504,0.0420418,0.0649967,0.109072,0.0797097,0.0801293,0.0744053,0.0798712,0.072517,0.0917989,0.0724026,0.0787577,0.0576243,0.115886,0.0831904,0.083381,0.0948731,0.0621978,0.0516363,0.0556266,0.0600317,0.0806551,0.0950354,0.0629254,0.0836239,0.0831387,0.0704448,0.0961536,0.0808921,0.0744745,0.13147,0.103316,0.124834,0.0862125,0.0860287,0.13788,0.0671653,0.119494,0.10131,0.10383,0.0947042,0.0986564,0.0636067,0.0839566,0.0905809,0.0947233,0.080467,0.0804618,0.080876,0.070221,0.0650841,0.0632641,0.058418,0.0718592,0.0730456,0.0970269,0.0702522,0.0955969,0.0684039,0.070712,0.0736219,0.0803061,0.0962527,0.0634877
0.0808331,0.0922669,0.098339,0.0679423,0.090406,0.0898097,0.0815984,0.0767853,0.106353,0.0819357,0.0822542,0.122264,0.0887297,0.116901,0.0716866,0.0906851,0.0932901,0.130268,0.0763312,0.057599,0.084185,0.0739242,0.0635346,0.0799616,0.0821596,0.0930421,0.0858187,0.0923495,0.0692131,0.0735512,0.0739341,0.0651241,0.0940818,0.087221,0.0823919,0.0770576,0.0744148,0.0589582,0.0521616,0.0752702,0.0595345,0.062911,0.0689092,0.065011,0.0724241,0.095828,0.0785612,0.0715364,0.0802403,0.059272,0.0596291,0.0596316,0.118896,0.0586163,0.0649754,0.065873,0.0571538,0.0593392,0.0537529,0.106983,0.0758429,0.0793336,0.0629321,0.12142,0.0717845,0.0754108,0.0661878,0.0635015,0.0583775,0.0553518,0.0645907,0.0716833,0.0470979,0.0721101,0.0536609,0.0622735,0.0537129,0.062353,0.0507167,0.0928281,0.0950317,0.0445105,0.0544205,0.0994297,0.0651818,0.0558893,0.0639887,0.0449316,0.0738372,0.0745276,0.0699663,0.0745344,0.0680177,0.10956,0.0799377,0.0956127,0.108998,0.0538602,0.0636928,0.0586558,0.0661987,0.0771614,0.0752172,0.0710447,0.0669416,0.0822071,0.0519206,0.0775572,0.081753,0.079681,0.131344,0.0956848,0.116538,0.0851472,0.0753601,0.141151,0.0737572,0.120249,0.113462,0.0989775,0.0991872,0.0966748,0.0712699,0.0773385,0.0960243,0.0958108,0.0942563,0.100661,0.096627,0.0787921,0.0667624,0.0750354,0.0705393,0.0807483,0.0738342,0.0992153,0.0759867,0.108341,0.0703564,0.0648532,0.0819627,0.0895864,0.117871,0.0878688
0.0722524,0.0763485,0.0827941,0.0601889,0.0832395,0.0717439,0.0805419,0.072968,0.0920059,0.0742796,0.0715221,0.118275,0.0745612,0.104916,0.0619693,0.0735225,0.0759235,0.124598,0.0959721,0.0765736,0.100193,0.0827382,0.0816415,0.0969785,0.09565,0.0916079,0.0980203,0.109912,0.107576,0.0932951,0.086357,0.0734027,0.105843,0.0953614,0.105294,0.09186,0.069256,0.0757539,0.0454159,0.0765283,0.0603412,0.0629969,0.0701299,0.0641006,0.0754182,0.106788,0.0713717,0.0766812,0.0823322,0.0501784,0.0533136,0.066311,0.101914,0.0418742,0.0623912,0.0702513,0.0612814,0.059241,0.0664035,0.116964,0.081536,0.0975265,0.0800654,0.109478,0.0711921,0.0790753,0.0701671,0.0617688,0.0619759,0.0524667,0.0714663,0.0592517,0.0418955,0.0747139,0.0391936,0.0461433,0.0537516,0.0568163,0.0375994,0.088163,0.0769107,0.0350988,0.0595526,0.07855,0.0705989,0.05872,0.0648928,0.0458291,0.0614257,0.0717888,0.0700491,0.0790269,0.069198,0.122737,0.09112,0.095268,0.109357,0.0698151,0.0707654,0.0780952,0.0783912,0.0758741,0.0997285,0.0905736,0.0768501,0.09387,0.076212,0.0955646,0.0728625,0.0794917,0.141542,0.0903081,0.111421,0.0904816,0.0678621,0.136628,0.0650451,0.118275,0.089358,0.102696,0.0971656,0.0963145,0.0697891,0.0821251,0.0946343,0.084522,0.0797798,0.0917466,0.0834782,0.0818501,0.062658,0.0738267,0.0682543,0.0758946,0.0677957,0.0986975,0.0792851,0.105188,0.0632133,0.0737589,0.0620024,0.090314,0.104316,0.0738927
0.0857759,0.0915791,0.0914099,0.0826036,0.0999851,0.0793997,0.0786524,0.0831156,0.0995281,0.0923852,0.0920152,0.112849,0.0897932,0.110011,0.0694979,0.086503,0.0997265,0.131598,0.0935948,0.0786316,0.0930518,0.0748525,0.0844505,0.0965035,0.10049,0.0927888,0.0985231,0.100658,0.0801326,0.0747116,0.0801124,0.0719398,0.0997129,0.0883409,0.0739818,0.0937998,0.0740491,0.0717063,0.0495855,0.0774161,0.059707,0.0642401,0.0792078,0.0734913,0.0664206,0.103733,0.0706318,0.073822,0.0943869,0.0577086,0.059359,0.0697529,0.120186,0.0570363,0.0604235,0.0648108,0.0660046,0.06945,0.0567794,0.106936,0.076412,0.0931574,0.0729653,0.118577,0.0711819,0.0719075,0.0743802,0.0589472,0.0656373,0.0514549,0.069708,0.0644018,0.0621458,0.0889149,0.0609757,0.0641868,0.0632204,0.0723438,0.0677457,0.0979289,0.0996349,0.0595005,0.0671806,0.100809,0.0804533,0.0752348,0.0749787,0.0644429,0.0755038,0.0825689,0.0826364,0.0900424,0.0719394,0.115632,0.0810648,0.0835611,0.103097,0.0852057,0.0783436,0.0794321,0.0809911,0.0820894,0.0966667,0.0876407,0.0756399,0.0928608,0.0740409,0.100905,0.0752336,0.0677083,0.136195,0.0930329,0.116631,0.0921209,0.0837546,0.133981,0.0621923,0.123175,0.107451,0.100172,0.0954903,0.102363,0.0603862,0.0824196,0.0949771,0.110833,0.0722509,0.0926138,0.073357,0.0680667,0.0733066,0.0660222,0.0654631,0.082559,0.0709279,0.10615,0.0629815,0.10192,0.0727509,0.0721563,0.0748949,0.0894671,0.112457,0.0725397
0.0724601,0.0976409,0.0890587,0.0761236,0.0918979,0.080074,0.070791,0.0766811,0.0977637,0.0859533,0.0774394,0.119021,0.0814516,0.103664,0.0643149,0.0735447,0.0945013,0.124478,0.106497,0.0900942,0.102978,0.086158,0.0963125,0.110997,0.113069,0.104723,0.0903005,0.110214,0.0926008,0.0961704,0.102206,0.0901094,0.110496,0.0998765,0.108845,0.0964857,0.0794247,0.0774682,0.0425193,0.0841982,0.07096,0.0617325,0.069948,0.0704152,0.0676058,0.104019,0.0868338,0.0747541,0.0934209,0.064424,0.057039,0.0634042,0.117688,0.0673425,0.0559409,0.072364,0.0620003,0.0610766,0.0684058,0.106472,0.084764,0.0922738,0.0744526,0.107858,0.086922,0.0787224,0.067035,0.0632763,0.0594319,0.0648879,0.0691097,0.0679506,0.0389648,0.0764764,0.0471629,0.0415377,0.05034,0.0447265,0.054455,0.0847439,0.0925556,0.0433577,0.0572885,0.0839398,0.0643896,0.0535617,0.0756281,0.0494926,0.0625226,0.0667735,0.0925121,0.0969744,0.0897196,0.120806,0.10447,0.111616,0.122482,0.0944265,0.0835572,0.0916053,0.0827999,0.0942565,0.109845,0.0856903,0.0888307,0.102836,0.0801561,0.110272,0.0917142,0.0902753,0.144495,0.108933,0.121278,0.0945827,0.0925864,0.158711,0.0758096,0.13302,0.10887,0.109597,0.113268,0.11683,0.083797,0.0840071,0.0975426,0.109682,0.0853687,0.0893227,0.0833678,0.0792683,0.0670467,0.0804381,0.0687155,0.0793563,0.0736651,0.101093,0.072047,0.0982537,0.0788247,0.0785338,0.0804142,0.0973533,0.104498,0.0821348
0.085402,0.113342,0.0981757,0.091085,0.105941,0.0932187,0.0903144,0.0879005,0.0990471,0.0922522,0.0911185,0.118317,0.0913283,0.121768,0.0756241,0.086309,0.0972711,0.145299,0.106183,0.0872609,0.106785,0.0887627,0.0948087,0.102578,0.107869,0.108902,0.109519,0.124275,0.0948999,0.092445,0.0953982,0.0857267,0.110555,0.0861179,0.0941175,0.104449,0.0830664,0.0769709,0.0530479,0.0804765,0.0584399,0.065217,0.0885153,0.0701085,0.0828254,0.117636,0.0770656,0.0836572,0.0874142,0.066771,0.0527084,0.067383,0.119315,0.061794,0.0622627,0.0818464,0.0764626,0.071064,0.0792145,0.11453,0.0841623,0.101911,0.0791329,0.120651,0.084206,0.0784699,0.0744482,0.0826664,0.0674123,0.0625462,0.0760118,0.0768232,0.0534597,0.0922881,0.0607175,0.0528918,0.057026,0.0648834,0.0629858,0.0902639,0.100784,0.0585588,0.0691938,0.0938044,0.0817222,0.0717548,0.0839717,0.0527452,0.0813798,0.085269,0.0816116,0.0956479,0.0845865,0.11883,0.0996009,0.122267,0.123236,0.0914074,0.0866877,0.085754,0.0804578,0.0971721,0.110647,0.0998825,0.0783737,0.100585,0.0848809,0.10342,0.0850841,0.0770427,0.14547,0.0982272,0.126109,0.0978069,0.0861983,0.153996,0.0692206,0.115358,0.11318,0.11394,0.104295,0.108243,0.0742195,0.0885148,0.0998333,0.0921378,0.0811071,0.104087,0.087643,0.0800698,0.0732824,0.0699503,0.0679553,0.0766872,0.0778139,0.101024,0.0886209,0.111154,0.0836513,0.0817804,0.0791237,0.0933883,0.105052,0.0777984
0.0838544,0.0936727,0.0973873,0.0695378,0.0880106,0.068516,0.0816495,0.0799705,0.095805,0.0927643,0.0851235,0.119631,0.0818795,0.108346,0.0673927,0.0756567,0.0901349,0.131439,0.0991582,0.0802911,0.112849,0.0900674,0.0862427,0.113252,0.106557,0.102184,0.101579,0.112954,0.094611,0.0881207,0.100223,0.0975471,0.110982,0.0962278,0.10276,0.105454,0.0849392,0.0855949,0.0505473,0.0835577,0.0565817,0.0642085,0.0833984,0.0788016,0.0823295,0.114025,0.0771441,0.0769055,0.0922675,0.0568101,0.067634,0.063794,0.122694,0.0570776,0.0619582,0.0822064,0.0635153,0.0678713,0.0753066,0.110569,0.0938777,0.0910205,0.0794279,0.116915,0.0841784,0.0767606,0.0740262,0.0783611,0.073276,0.0610052,0.0751779,0.0765615,0.0561819,0.0947765,0.0589405,0.0600874,0.0659178,0.0684837,0.0673474,0.103452,0.10985,0.0550014,0.0732026,0.109853,0.0779129,0.0767135,0.087385,0.0675088,0.0906989,0.0878583,0.0735414,0.0864192,0.082789,0.124624,0.0847961,0.107576,0.110497,0.0813103,0.0812368,0.0767043,0.0816485,0.0906884,0.108929,0.0913989,0.0842623,0.0922736,0.0800918,0.0959043,0.0800461,0.0737237,0.149266,0.0899005,0.118966,0.0939062,0.0827683,0.148655,0.0629501,0.11346,0.0976302,0.105835,0.0997931,0.100904,0.0732337,0.0853545,0.0901884,0.0934097,0.0877508,0.0953775,0.0861583,0.0897425,0.0714279,0.0780781,0.0778569,0.0848559,0.0841143,0.11736,0.0844046,0.10597,0.0840433,0.086351,0.0815372,0.094492,0.107953,0.0754922
0.078309,0.0945687,0.102623,0.0752496,0.0925435,0.0818724,0.0810516,0.078632,0.0932588,0.091372,0.0695541,0.111286,0.0833844,0.103259,0.0672685,0.0821022,0.0916204,0.12849,0.119,0.097639,0.114216,0.0924847,0.0875508,0.107245,0.109986,0.111183,0.106663,0.118499,0.0995105,0.101916,0.11125,0.090091,0.118279,0.104675,0.0980186,0.108853,0.0792992,0.0733978,0.0455367,0.0844659,0.063053,0.0727545,0.0948856,0.0753804,0.0825865,0.106999,0.0729776,0.080502,0.0980302,0.0508484,0.0680868,0.0605485,0.116995,0.0544148,0.0630031,0.077598,0.0750797,0.0648835,0.0748467,0.115785,0.0824918,0.10694,0.0847987,0.11462,0.0770346,0.0800074,0.073586,0.0682498,0.0687975,0.0695643,0.0780793,0.0877034,0.0510905,0.0811033,0.0537407,0.0469186,0.062963,0.0618358,0.0548879,0.0920145,0.0999713,0.0491277,0.0674376,0.10048,0.081935,0.0642362,0.0767333,0.0510576,0.0869534,0.0779912,0.0711783,0.0941035,0.072419,0.127008,0.101421,0.100529,0.112862,0.093842,0.0877415,0.0880543,0.0778967,0.0919568,0.11305,0.0928191,0.0879824,0.0950278,0.0723872,0.10034,0.0873808,0.0826305,0.158306,0.104985,0.118449,0.0924177,0.0913939,0.154867,0.0802981,0.127532,0.110768,0.116117,0.105834,0.10766,0.0796053,0.0976897,0.102332,0.11727,0.0985936,0.108231,0.0891978,0.0895808,0.0787628,0.0980431,0.0807216,0.0893849,0.0864922,0.116011,0.0923038,0.128827,0.0787712,0.0989983,0.0906995,0.0978884,0.117416,0.0828681
